Ressourcen-ID(s)#Ressourcen-Typ#Beigetragen von#META: Querverweise#DIA: Medientyp#DIA: Dimensionen#META: Export#META: Stichworte#META: Stichworte intern#META: Bemerkungen#META: Bearbeitungsstand#META: Bearbeiter*in#Titel#Original Dateiname#BILD: Vollbilddigilib#BILD: Vollbilddigilib modfied#META:Vollbild Bearbeitung#META: Behälter#Abteilung#Systematik#DIA: externe Referenzen (Dia/Foto)#BILD: Fotograf*in#BILD: Datierung#BILD: Kamera#BILD: Film#BILD: Vorlage#BILD: Vorlage Seite#BILD: Entwicklung#BILD: Lizenz#DIA: Beschreibung#DIA: Beschriftung#DIA: sonstige Kennzeichnungen#DIA: Inventarnummer#DIA: Inventarnummer historisch#DIA:Inventarnummer (Zahl)#DIA Stempel Sammlung#DIA: Hersteller*in#DIA: Stempel Hersteller*in#DIA: Datierung#OBJEKT: Ort#OBJEKT: Bezeichnung#BILD:Bildauschnitt/Objektdetail#OBJEKT:Ikonografie#OBJEKT: Künstler*in#OBJEKT: Datierung#OBJEKT: Lizenz Werk#OBJEKT: external ID#OBJEKT: external URL#OBJEKT: external link#OBJEKT: Abgeb. Person#OBJEKT: Museum/Sammlung#Person(en)#Quelle#DOI#Beschriftung#Entnommener Text#Datum#Urheber#Anmerkungen#Kamera#DIA: Fach/Behaelter
21911#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD,ddb###(aus Bestand IKB)#Erfassungsstufe II Grunddaten#Schelbert#238.71#238.71.jpg#dias-feist/FSTP_238.71_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)#(neu gerahmt)#Henry MOORE / Draped reclining figure / (Time & Life House, London) / 1952/53  L. 172 / Köln, WRM / Besitz HUB Foto PH Feist '64##(wie Dateiname)########Moore, Draped Reclining Figure (1952, Serie) (Q5305835)###Moore, Henry (1898-1986) (Q151097)#1952-1953###############
21889#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD,ddb####Erfassungsstufe II Grunddaten#Chinellato#115.15#115.15.jpg#dias-feist/FSTP_115.15_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##Ikone, griech. Dreifaltigkeit / Altenburg, Lindenau mus. 1964##(wie Dateiname)########Griechische Ikone, Dreifaltigkeit (Q0)##########Altenburg, Lindenau-Museum (Q878678)#########
21411#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)######Erfassungsstufe II Grunddaten#Schelbert#233.71#233.71.jpg#dias-feist/FSTP_233.71_d##Rohscan##Feist#PERSONEN##Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##Gerh. Strauss in [fehlt] / 1964##(wie Dateiname)#######Italien (Q38)#Bologna, Pinacoteca (Q1103550)#########Strauss, Gerhard (1908-1984) (Q0)#Bologna,  Pinacoteca Nazionale (Q1103550)#########
21406#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD,ddb####Erfassungsstufe II Grunddaten#Schelbert#233.66#233.66.jpg#dias-feist/FSTP_233.66_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##ROM, Petersplatz mit / Petersdom / '64##(wie Dateiname)#######Rom (Italien, Latium) (Q220) (GC 41.8933, 12.4829)#Rom, Peterskirche (Q12512) (GC 41.9022, 12.4533),Rom, Petersplatz (Q83425)###################
21403#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD,ddb####Erfassungsstufe II Grunddaten#Schelbert#233.63#233.63.jpg#dias-feist/FSTP_233.63_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##ROM, Fontana di Trevi / [ergänzt]Nicola Salvi u. [/ergänzt] Bernini[ergänzt]schule 1732-62[/ergänzt] / '64##(wie Dateiname)#######Rom (Italien, Latium) (Q220) (GC 41.8933, 12.4829)#Rom, Fontana di Trevi / Trevibrunnen (Q185382) (GC 41.90088, 12.48317)###################
21397#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten##233.57#233.57.jpg#dias-feist/FSTP_233.57_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##ROM, Petersplatz / Berninis Arbeiten 1656-~1667 / '64##(wie Dateiname)#######Rom (Italien, Latium) (Q220) (GC 41.8933, 12.4829)####Bernini, Gianlorenzo (1598-1680) (Q160538)#1656-1667###############
21396#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD,ddb###verwackelt!#Erfassungsstufe II Grunddaten#Schelbert#233.56#233.56.jpg#dias-feist/FSTP_233.56_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##ROM, Il Gesù, 1568-84 / d. Porta: Fass. 1575 / 64##(wie Dateiname)#######Rom (Italien, Latium) (Q220) (GC 41.8933, 12.4829)#Rom, Il Gesù (Q719794) (GC 41.8959, 12.4798)#Fassade##della Porta, Giacomo (1532-1602) (Q175566)################
21395#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD,ddb####Erfassungsstufe II Grunddaten#Schelbert#233.55#233.55.jpg#dias-feist/FSTP_233.55_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##ROM, St. Peter, Fassade / Maderna 1613. Säulenh. 27m. '64##(wie Dateiname)#######Rom (Italien, Latium) (Q220) (GC 41.8933, 12.4829)#Rom, Peterskirche (Q12512) (GC 41.9022, 12.4533)#Fassade##Maderno, Carlo (1556-1623) (Q122328)################
21027#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Algarotti#229.39#229.39.jpg#dias-feist/FSTP_229.39_d##Rohscan##Feist#PLASTIK / SKULPTUR##Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##Wieland FÖRSTER / Walter Felsenstein / 1963-64 // Berlin, NG / Foto PH Feist ´64##(wie Dateiname)########Förster, Porträt des Walter Felsenstein (Q0)###Förster, Wieland (*1930) (Q1362461)#1963/64#alle Rechte vorbehalten####Felsenstein, Walter (1901-1975) (Q78934)#Berlin, Nationalgalerie (Q162610)#########
21015#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Algarotti#229.27#229.27.jpg#dias-feist/FSTP_229.27_d##Rohscan##Feist#PLASTIK / SKULPTUR##Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##Bernh. HEILIGER: WErnst / Reuter. Essen, Folkwang 64##(wie Dateiname)########Heiliger, Porträtkopf Ernst Reuter (Q0)###Heiliger,  Bernhard (1915-1995) (Q813581)##alle Rechte vorbehalten####Reuter, Ernst (Q213561)#München, Pinakothek der Moderne (Q250195)#########
21014#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Algarotti#229.26#229.26.jpg#dias-feist/FSTP_229.26_d##Rohscan##Feist#PLASTIK / SKULPTUR##Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##MARINI / Igor Strawinsky. 1951 // Essen, Folkwang Mus.  / Foto PH Feist ´64##(wie Dateiname)########Neuen Eintrag erstellen für Marini, Porträt des Igor Strawinsky II (Q0)###Marini, Marino (1901-1980) (Q703980)#1951#alle Rechte vorbehalten####Strawinsky, Igor (1882-1971) (Q7314)#München, Pinakothek der Moderne (Q250195)#########
20360#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD,ddb####Erfassungsstufe II Grunddaten#Schultz#222.10#222.10.jpg#dias-feist/FSTP_222.10_d##Rohscan##Feist#MALEREI,DDR##Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##WOMACKA, Fries Haus / des Lehrers / 1964##(wie Dateiname)#######Berlin (Deutschland) (Q64) (GC 52.51667, 13.38333)#Berlin, Haus des Lehrers (Q586235),Womacka, Unser Leben (Q0)###Womacka, Walter (1925-2015) (Q160350),Henselmann, Hermann (1905-1995) (Q66490)##alle Rechte vorbehalten##############
20311#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Böttcher#221.50#221.50.jpg#dias-feist/FSTP_221.50_d##Rohscan##Feist#MALEREI,DDR##Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##K. VÖLKER / Arbeiterjunge / Halle Mus. 64##(wie Dateiname)########Völker, Arbeiterjunge (Q0)###Völker, Karl (1889-1962) (Q95917)##alle Rechte vorbehalten##############
20064#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Rapp#218.69#218.69.jpg#dias-feist/FSTP_218.69_d##Rohscan##Feist#MALEREI,DDR##Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##K.E. MÜLLER, Algerische / Mütter. 1962 / Dresden, Gal. '64##(wie Dateiname)########Müller, Algerische Mütter (Q0)###Müller, Karl Erich (1917-1998) (Q1606313)#1962#alle Rechte vorbehalten#####Dresden, Galerie Neue Meister (Q472706)#########
20003#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Rapp#218.08#218.08.jpg#dias-feist/FSTP_218.08_d##Rohscan##Feist#MALEREI,DDR##Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##LINGNER, Weintrauben- / verkäuferinnen, 1949 / Dresden, Gal. (Leihg.) '64##(wie Dateiname)########Lingner, Weintraubenverkäuferinnen in Südfrankfreich (Q0)###Lingner, Max (1888-1959) (Q74543)#1949#alle Rechte vorbehalten#####Dresden, Galerie Neue Meister (Q472706)#########
20002#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Rapp#218.07#218.07.jpg#dias-feist/FSTP_218.07_d##Rohscan##Feist#MALEREI,DDR##Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##Max LINGNER / Weintraubenverkäuferin- / nen in Südfrankreich. 1949 / Dresden GG (Leihg. Frankf.)##(wie Dateiname)########Lingner, Weintraubenverkäuferinnen in Südfrankfreich (Q0)###Lingner, Max (1888-1959) (Q74543)#1949#alle Rechte vorbehalten#####Dresden, Galerie Neue Meister (Q472706)#########
19985#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Rapp#217.65#217.65.jpg#dias-feist/FSTP_217.65_d##Rohscan##Feist#MALEREI,DDR##Feist, Peter H. (Q1250020)#1964-00-00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##Karl Heinz JAKOB / Aquarell: Kubanische / Landschaft, 1962 / '64##(wie Dateiname)########Jakob, Kubanische Landschaft (Q0)###Jakob, Karl Heinz (1929-1997) (Q94934783)#1962#alle Rechte vorbehalten##############
19974#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Rapp#217.54#217.54.jpg#dias-feist/FSTP_217.54_d##Rohscan##Feist#MALEREI,DDR##Feist, Peter H. (Q1250020)#1964-00-00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##K.H. JAKOB: Akt, liegend. / 1959 od. 1961 '64##(wie Dateiname)########Jakob, Akt, liegend (Q0)###Jakob, Karl Heinz (1929-1997) (Q94934783)#1959-61#alle Rechte vorbehalten##############
19971#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Rapp#217.51#217.51.jpg#dias-feist/FSTP_217.51_d##Rohscan##Feist#MALEREI,DDR##Feist, Peter H. (Q1250020)#1964-00-00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##K.H. JAKOB, Bergmann / '64##(wie Dateiname)########Jakob, Bergmann (Q0)###Jakob, Karl Heinz (1929-1997) (Q94934783)##alle Rechte vorbehalten##############
19683#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Rapp#214.17#214.17.jpg#dias-feist/FSTP_214.17_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##Max PECHSTEIN / In der Hängematte. 1920 / Essen, Folkwang '64##(wie Dateiname)########Pechstein, In der Hängematte (Q0)###Pechstein, Max (1881-1955) (Q162105)#1920#alle Rechte vorbehalten#####Essen, Museum Folkwang (Q125634)#########
19675#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Rapp#214.09#214.09.jpg#dias-feist/FSTP_214.09_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##Emil NOLDE: Tod / der Maria Ägyptiaca. 1912 / Essen, Folkwang 1964##(wie Dateiname)########Nolde, Heilige Maria von Ägypten (Q0)###Nolde, Emil (1867-1956) (Q152788)#1912#alle Rechte vorbehalten#####Essen, Museum Folkwang (Q125634)#########
19668#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD####Erfassungsstufe II Grunddaten#Rapp#214.02#214.02.jpg#dias-feist/FSTP_214.02_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##E.W. NAY: Frauen / und Kinder, 1938. / Bonn, Städt. Kunstslg. 1964##(wie Dateiname)########Nay, Frauen und Kinder (Q0)###Nay, Ernst Wilhelm (1902-1968) (Q644630)#1938#alle Rechte vorbehalten#####Bonn,  Kunstmuseum (Q318859)#########
19662#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD,ddb####Erfassungsstufe II Grunddaten#Rapp#213.81#213.81.jpg#dias-feist/FSTP_213.81_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##E. MUNCH, Mädchen / auf der Brücke, um 1905 / 1964 Leihg. in Essen, Folkwang.##(wie Dateiname)########Munch, Mädchen auf der Brücke (WRM) (Q18891074)###Munch, Edvard (1863-1944) (Q41406)#1905######Köln,  Wallraf–Richartz Museum (Q700959)#########
19592#Foto#Projektredaktion##Kleinbilddia-Umkehrfilm / 35mm Reversal film,Kleinbilddia-Rahmen / slide frame (5x5cm)##prometheusFD,ddb####Erfassungsstufe II Grunddaten#Rapp#213.11#213.11.jpg#dias-feist/FSTP_213.11_d##Rohscan##Feist###Feist, Peter H. (Q1250020)#1964-00-00 00:00######CC BY SA 4.0 international (https://creativecommons.org/licenses/by-sa/4.0/legalcode)##Franz MARC / Pferd in der Landschaft / 1910, Essen, Folkwang '64##(wie Dateiname)########Marc, Pferd in Landschaft (Q52086838)###Marc, Franz (1880-1916) (Q44054)#1910######Essen, Museum Folkwang (Q125634)#########
